MI LowerBound,Loss
-0.06062743067741394,0.06062743067741394
-0.06462755799293518,0.06462755799293518
-0.12618444859981537,0.12618444859981537
0.01138487458229065,-0.01138487458229065
-0.04360209405422211,0.04360209405422211
-0.04875224828720093,0.04875224828720093
-0.04746992886066437,0.04746992886066437
0.025085464119911194,-0.025085464119911194
-0.08042746782302856,0.08042746782302856
-0.0663725733757019,0.0663725733757019
-0.10408252477645874,0.10408252477645874
-0.06849993765354156,0.06849993765354156
-0.12580618262290955,0.12580618262290955
-0.011356070637702942,0.011356070637702942
-0.1011546179652214,0.1011546179652214
-0.07094250619411469,0.07094250619411469
-0.08114826679229736,0.08114826679229736
-0.006815090775489807,0.006815090775489807
-0.03266017138957977,0.03266017138957977
-0.1227574497461319,0.1227574497461319
0.008696511387825012,-0.008696511387825012
-0.12413281202316284,0.12413281202316284
-0.04387998580932617,0.04387998580932617
-0.08041520416736603,0.08041520416736603
0.04110021889209747,-0.04110021889209747
0.03479665517807007,-0.03479665517807007
0.00571441650390625,-0.00571441650390625
-0.021322503685951233,0.021322503685951233
-0.0904390811920166,0.0904390811920166
-0.06298743188381195,0.06298743188381195
-0.050917595624923706,0.050917595624923706
0.0356985479593277,-0.0356985479593277
-0.09911307692527771,0.09911307692527771
-0.013419032096862793,0.013419032096862793
0.010031342506408691,-0.010031342506408691
-0.08973804116249084,0.08973804116249084
-0.1010616198182106,0.1010616198182106
-0.04313535988330841,0.04313535988330841
-0.06192301958799362,0.06192301958799362
-0.09326934069395065,0.09326934069395065
-0.026605799794197083,0.026605799794197083
-0.08495102822780609,0.08495102822780609
-0.004577741026878357,0.004577741026878357
-0.0019369423389434814,0.0019369423389434814
-0.13904809951782227,0.13904809951782227
-0.0024268031120300293,0.0024268031120300293
-0.06696109473705292,0.06696109473705292
-0.053416796028614044,0.053416796028614044
-0.06691647320985794,0.06691647320985794
-0.02096642553806305,0.02096642553806305
-0.03201924264431,0.03201924264431
-0.06883123517036438,0.06883123517036438
-0.03928029537200928,0.03928029537200928
-0.09264249354600906,0.09264249354600906
-0.007503330707550049,0.007503330707550049
-0.07666546106338501,0.07666546106338501
-0.0392918735742569,0.0392918735742569
-0.08472795784473419,0.08472795784473419
-0.08522892743349075,0.08522892743349075
-0.06584751605987549,0.06584751605987549
0.005526848137378693,-0.005526848137378693
-0.04279628396034241,0.04279628396034241
-0.01764710247516632,0.01764710247516632
0.02628333866596222,-0.02628333866596222
-0.060323670506477356,0.060323670506477356
-0.00770905613899231,0.00770905613899231
-0.07461439818143845,0.07461439818143845
-0.061285749077796936,0.061285749077796936
-0.053378358483314514,0.053378358483314514
0.008773185312747955,-0.008773185312747955
-0.05602838844060898,0.05602838844060898
0.04344049096107483,-0.04344049096107483
-0.04900078475475311,0.04900078475475311
-0.05958627909421921,0.05958627909421921
-0.037762805819511414,0.037762805819511414
0.022244110703468323,-0.022244110703468323
0.08869568258523941,-0.08869568258523941
-0.03881758451461792,0.03881758451461792
0.010495468974113464,-0.010495468974113464
-0.06869306415319443,0.06869306415319443
-0.08464072644710541,0.08464072644710541
-0.03402423858642578,0.03402423858642578
-0.06298840790987015,0.06298840790987015
-0.06408059597015381,0.06408059597015381
-0.026121601462364197,0.026121601462364197
-0.08057990670204163,0.08057990670204163
0.044257164001464844,-0.044257164001464844
0.0079851895570755,-0.0079851895570755
0.06650657206773758,-0.06650657206773758
-0.04742926359176636,0.04742926359176636
-0.01649157702922821,0.01649157702922821
0.02709946036338806,-0.02709946036338806
-0.08477246761322021,0.08477246761322021
-0.06144900619983673,0.06144900619983673
-0.10972623527050018,0.10972623527050018
-0.045739397406578064,0.045739397406578064
0.017763227224349976,-0.017763227224349976
-0.06620573997497559,0.06620573997497559
-0.048979490995407104,0.048979490995407104
-0.011507242918014526,0.011507242918014526
-0.012496277689933777,0.012496277689933777
-0.0382717102766037,0.0382717102766037
-0.016723692417144775,0.016723692417144775
-0.008649811148643494,0.008649811148643494
-0.024883732199668884,0.024883732199668884
-0.007212087512016296,0.007212087512016296
-0.02984103560447693,0.02984103560447693
-0.002558693289756775,0.002558693289756775
-0.06981776654720306,0.06981776654720306
-0.01628117263317108,0.01628117263317108
-0.006806433200836182,0.006806433200836182
-0.09817413240671158,0.09817413240671158
-0.007776439189910889,0.007776439189910889
0.05204363912343979,-0.05204363912343979
-0.08445475250482559,0.08445475250482559
-0.1079399436712265,0.1079399436712265
-0.0185556560754776,0.0185556560754776
0.05037391185760498,-0.05037391185760498
0.004120275378227234,-0.004120275378227234
-0.04019579291343689,0.04019579291343689
0.007382884621620178,-0.007382884621620178
-0.022523358464241028,0.022523358464241028
-0.020126938819885254,0.020126938819885254
-0.06222178041934967,0.06222178041934967
-0.004235774278640747,0.004235774278640747
-0.0005041807889938354,0.0005041807889938354
0.03888621926307678,-0.03888621926307678
-0.02068348228931427,0.02068348228931427
0.004453703761100769,-0.004453703761100769
-0.07220739871263504,0.07220739871263504
-0.041223764419555664,0.041223764419555664
0.019461721181869507,-0.019461721181869507
-0.07886045426130295,0.07886045426130295
-0.06701900064945221,0.06701900064945221
0.03427405655384064,-0.03427405655384064
0.0018804669380187988,-0.0018804669380187988
-0.06290391832590103,0.06290391832590103
-0.026162922382354736,0.026162922382354736
-0.028160497546195984,0.028160497546195984
-0.04958111792802811,0.04958111792802811
-0.021746337413787842,0.021746337413787842
0.04417497664690018,-0.04417497664690018
0.012130141258239746,-0.012130141258239746
-0.05024091899394989,0.05024091899394989
0.046851739287376404,-0.046851739287376404
-0.08448610454797745,0.08448610454797745
-0.02892594039440155,0.02892594039440155
-0.013153299689292908,0.013153299689292908
0.0007942914962768555,-0.0007942914962768555
0.014835566282272339,-0.014835566282272339
0.007636651396751404,-0.007636651396751404
-0.015196651220321655,0.015196651220321655
-0.034873008728027344,0.034873008728027344
-0.06096638739109039,0.06096638739109039
-0.037356480956077576,0.037356480956077576
-0.06942168623209,0.06942168623209
-0.035613588988780975,0.035613588988780975
-0.011722609400749207,0.011722609400749207
-0.015025556087493896,0.015025556087493896
-0.06123456358909607,0.06123456358909607
-0.07837434858083725,0.07837434858083725
0.02807505428791046,-0.02807505428791046
-0.04895862936973572,0.04895862936973572
-0.014936298131942749,0.014936298131942749
-0.021320998668670654,0.021320998668670654
0.060273632407188416,-0.060273632407188416
0.026380211114883423,-0.026380211114883423
-0.022511720657348633,0.022511720657348633
0.002233147621154785,-0.002233147621154785
-0.04987001419067383,0.04987001419067383
-0.06610679626464844,0.06610679626464844
-0.021685749292373657,0.021685749292373657
0.007065042853355408,-0.007065042853355408
-0.019955798983573914,0.019955798983573914
0.0031421631574630737,-0.0031421631574630737
-0.0480712354183197,0.0480712354183197
0.02243800461292267,-0.02243800461292267
0.026765793561935425,-0.026765793561935425
-0.033813804388046265,0.033813804388046265
0.016795799136161804,-0.016795799136161804
0.026011362671852112,-0.026011362671852112
-0.013119935989379883,0.013119935989379883
-0.03174671530723572,0.03174671530723572
0.03250958025455475,-0.03250958025455475
-0.0576038733124733,0.0576038733124733
-0.049881525337696075,0.049881525337696075
-0.0196237713098526,0.0196237713098526
-0.014915257692337036,0.014915257692337036
0.031906574964523315,-0.031906574964523315
0.05948856472969055,-0.05948856472969055
0.019113168120384216,-0.019113168120384216
0.010499358177185059,-0.010499358177185059
0.00712624192237854,-0.00712624192237854
-0.018249794840812683,0.018249794840812683
-0.029101461172103882,0.029101461172103882
-0.003294423222541809,0.003294423222541809
-0.0205070823431015,0.0205070823431015
-0.032401829957962036,0.032401829957962036
-0.024527475237846375,0.024527475237846375
0.031196489930152893,-0.031196489930152893
0.06523331254720688,-0.06523331254720688
0.0179242342710495,-0.0179242342710495
-0.04830983281135559,0.04830983281135559
0.006480500102043152,-0.006480500102043152
-0.005392730236053467,0.005392730236053467
-0.0688723772764206,0.0688723772764206
-0.039607688784599304,0.039607688784599304
0.0032615959644317627,-0.0032615959644317627
0.029735207557678223,-0.029735207557678223
-0.058892279863357544,0.058892279863357544
0.026136286556720734,-0.026136286556720734
0.026820972561836243,-0.026820972561836243
-0.044304922223091125,0.044304922223091125
-0.040909543633461,0.040909543633461
0.002992004156112671,-0.002992004156112671
0.06445717811584473,-0.06445717811584473
0.04290900379419327,-0.04290900379419327
0.027963191270828247,-0.027963191270828247
0.015222892165184021,-0.015222892165184021
-0.04836304485797882,0.04836304485797882
-0.04929681122303009,0.04929681122303009
-0.02894972264766693,0.02894972264766693
0.07793491333723068,-0.07793491333723068
0.01839706301689148,-0.01839706301689148
-0.011975303292274475,0.011975303292274475
0.01098962128162384,-0.01098962128162384
-0.015753552317619324,0.015753552317619324
0.018603220582008362,-0.018603220582008362
-0.04421120882034302,0.04421120882034302
0.0296705961227417,-0.0296705961227417
0.06473885476589203,-0.06473885476589203
-0.043588802218437195,0.043588802218437195
-0.04225507378578186,0.04225507378578186
0.02454538643360138,-0.02454538643360138
-0.001539573073387146,0.001539573073387146
-0.01653045415878296,0.01653045415878296
-0.026886045932769775,0.026886045932769775
0.02767735719680786,-0.02767735719680786
0.01337219774723053,-0.01337219774723053
-0.051280856132507324,0.051280856132507324
-0.033700257539749146,0.033700257539749146
-0.02235095202922821,0.02235095202922821
-0.04127320647239685,0.04127320647239685
-0.03934577852487564,0.03934577852487564
-0.046063318848609924,0.046063318848609924
0.02289588749408722,-0.02289588749408722
0.006876647472381592,-0.006876647472381592
0.08239828050136566,-0.08239828050136566
-0.0637257844209671,0.0637257844209671
0.02310909330844879,-0.02310909330844879
-0.040282025933265686,0.040282025933265686
0.01592986285686493,-0.01592986285686493
-0.03510373830795288,0.03510373830795288
-0.021605581045150757,0.021605581045150757
0.001158878207206726,-0.001158878207206726
0.002787277102470398,-0.002787277102470398
0.011452630162239075,-0.011452630162239075
0.03056146204471588,-0.03056146204471588
-0.0040436238050460815,0.0040436238050460815
0.00682637095451355,-0.00682637095451355
-0.009642258286476135,0.009642258286476135
-0.01883217692375183,0.01883217692375183
0.015203535556793213,-0.015203535556793213
-0.0033977776765823364,0.0033977776765823364
0.008896663784980774,-0.008896663784980774
0.054334014654159546,-0.054334014654159546
0.0005853623151779175,-0.0005853623151779175
-0.010806679725646973,0.010806679725646973
0.03215399384498596,-0.03215399384498596
-0.014805719256401062,0.014805719256401062
-0.021973900496959686,0.021973900496959686
-0.01500771939754486,0.01500771939754486
-0.015855610370635986,0.015855610370635986
-0.03726457059383392,0.03726457059383392
0.04855433106422424,-0.04855433106422424
0.022197425365447998,-0.022197425365447998
-0.018826156854629517,0.018826156854629517
0.012280330061912537,-0.012280330061912537
0.03210258483886719,-0.03210258483886719
-0.08280269056558609,0.08280269056558609
0.007279679179191589,-0.007279679179191589
0.06256936490535736,-0.06256936490535736
0.060016781091690063,-0.060016781091690063
-0.006103053689002991,0.006103053689002991
-0.03632187843322754,0.03632187843322754
-0.0016671717166900635,0.0016671717166900635
0.058103255927562714,-0.058103255927562714
0.0006487220525741577,-0.0006487220525741577
0.007767826318740845,-0.007767826318740845
0.012646645307540894,-0.012646645307540894
-0.027050793170928955,0.027050793170928955
-0.03367096930742264,0.03367096930742264
0.02209968864917755,-0.02209968864917755
0.015233978629112244,-0.015233978629112244
-0.027316153049468994,0.027316153049468994
0.057687923312187195,-0.057687923312187195
0.052440106868743896,-0.052440106868743896
0.034101054072380066,-0.034101054072380066
0.012169569730758667,-0.012169569730758667
0.03227639198303223,-0.03227639198303223
0.004429906606674194,-0.004429906606674194
0.03939419984817505,-0.03939419984817505
-0.009617924690246582,0.009617924690246582
-0.029067307710647583,0.029067307710647583
0.00994783639907837,-0.00994783639907837
0.03845054656267166,-0.03845054656267166
0.02063998579978943,-0.02063998579978943
0.0372014045715332,-0.0372014045715332
-0.0266488716006279,0.0266488716006279
0.015519410371780396,-0.015519410371780396
0.015380889177322388,-0.015380889177322388
0.018287688493728638,-0.018287688493728638
-0.003015488386154175,0.003015488386154175
0.005944356322288513,-0.005944356322288513
0.03574717044830322,-0.03574717044830322
-0.011088162660598755,0.011088162660598755
0.005115330219268799,-0.005115330219268799
0.046795547008514404,-0.046795547008514404
-1.3709068298339844e-06,1.3709068298339844e-06
0.0007013231515884399,-0.0007013231515884399
-0.0299767404794693,0.0299767404794693
0.06956499814987183,-0.06956499814987183
0.024443969130516052,-0.024443969130516052
-0.032246991991996765,0.032246991991996765
0.017604514956474304,-0.017604514956474304
0.047465234994888306,-0.047465234994888306
0.002993747591972351,-0.002993747591972351
-0.03481493890285492,0.03481493890285492
0.05714432895183563,-0.05714432895183563
0.017468348145484924,-0.017468348145484924
0.016945883631706238,-0.016945883631706238
0.06077714264392853,-0.06077714264392853
0.061382219195365906,-0.061382219195365906
-0.038061365485191345,0.038061365485191345
0.0023390352725982666,-0.0023390352725982666
-0.0019897669553756714,0.0019897669553756714
0.10839594900608063,-0.10839594900608063
0.03843952715396881,-0.03843952715396881
0.009872868657112122,-0.009872868657112122
0.012753039598464966,-0.012753039598464966
-0.024425387382507324,0.024425387382507324
-0.04286220669746399,0.04286220669746399
0.06793057918548584,-0.06793057918548584
0.017046883702278137,-0.017046883702278137
0.05167524516582489,-0.05167524516582489
-0.024052217602729797,0.024052217602729797
0.02435767650604248,-0.02435767650604248
0.019349083304405212,-0.019349083304405212
0.008197113871574402,-0.008197113871574402
-0.005172669887542725,0.005172669887542725
0.0483519583940506,-0.0483519583940506
0.07431812584400177,-0.07431812584400177
-0.006520122289657593,0.006520122289657593
-0.010502949357032776,0.010502949357032776
0.032176077365875244,-0.032176077365875244
0.019661694765090942,-0.019661694765090942
0.028531625866889954,-0.028531625866889954
-0.02698838710784912,0.02698838710784912
0.011642441153526306,-0.011642441153526306
0.03379172086715698,-0.03379172086715698
0.08810156583786011,-0.08810156583786011
0.04774175584316254,-0.04774175584316254
-0.025352373719215393,0.025352373719215393
-0.04017631709575653,0.04017631709575653
0.1235889345407486,-0.1235889345407486
-0.011951521039009094,0.011951521039009094
0.05023077130317688,-0.05023077130317688
0.05302625894546509,-0.05302625894546509
0.002858966588973999,-0.002858966588973999
0.04472866654396057,-0.04472866654396057
0.03494995832443237,-0.03494995832443237
0.006415456533432007,-0.006415456533432007
0.034208208322525024,-0.034208208322525024
0.009841322898864746,-0.009841322898864746
0.034272268414497375,-0.034272268414497375
-0.01701773703098297,0.01701773703098297
0.0538402795791626,-0.0538402795791626
0.017367184162139893,-0.017367184162139893
-0.0019496381282806396,0.0019496381282806396
0.00992654263973236,-0.00992654263973236
0.006747618317604065,-0.006747618317604065
-4.801154136657715e-05,4.801154136657715e-05
-0.055521056056022644,0.055521056056022644
0.046807751059532166,-0.046807751059532166
0.06930337846279144,-0.06930337846279144
0.051049500703811646,-0.051049500703811646
0.03722083568572998,-0.03722083568572998
0.02999722957611084,-0.02999722957611084
-0.0183526873588562,0.0183526873588562
0.06002683937549591,-0.06002683937549591
0.006530851125717163,-0.006530851125717163
-0.016649335622787476,0.016649335622787476
0.04971916973590851,-0.04971916973590851
0.07026663422584534,-0.07026663422584534
-0.012983277440071106,0.012983277440071106
0.006129398941993713,-0.006129398941993713
0.027230992913246155,-0.027230992913246155
-0.0027187615633010864,0.0027187615633010864
0.08711926639080048,-0.08711926639080048
0.0669308751821518,-0.0669308751821518
0.005523011088371277,-0.005523011088371277
0.01641666889190674,-0.01641666889190674
0.04877893626689911,-0.04877893626689911
-0.004749387502670288,0.004749387502670288
0.0034104138612747192,-0.0034104138612747192
0.016329914331436157,-0.016329914331436157
0.01087614893913269,-0.01087614893913269
-0.029790088534355164,0.029790088534355164
0.04760606586933136,-0.04760606586933136
0.002101227641105652,-0.002101227641105652
